Product code,Product label,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
'8454,"Converters, ladles, ingot moulds and casting machines of a kind used in metallurgy or in metal ...",3554638.0,3384422.0,3387525.0,3372557.0,2917790.0,2544048.0,2519962.0,2870074.0,2775289.0,2172869.0,2358900.0
'8455,Metal-rolling mills and rolls therefor; parts of metal-rolling mills,6389527.0,5968367.0,5789352.0,5449789.0,4432468.0,3889800.0,3900782.0,4494051.0,5212584.0,4591479.0,4501002.0
'8456,"Machine tools for working any material by removal of material, by laser or other light or photon ...",5542025.0,5472817.0,5502799.0,6290866.0,5767564.0,5853233.0,7086960.0,7961189.0,6929531.0,6244193.0,8093479.0
'8457,"""Machining centres, unit construction machines """"single station"""" and multi-station transfer ...",11684859.0,13723609.0,10961175.0,13332333.0,11346609.0,9646227.0,11192850.0,12304984.0,9970008.0,7322534.0,9502808.0
'8458,"Lathes, incl. turning centres, for removing metal",8041958.0,8302067.0,7498026.0,7823396.0,6712030.0,6007237.0,6782721.0,8164666.0,7294828.0,5033182.0,6478399.0
'8459,"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ...",4795282.0,5007633.0,4493199.0,4113379.0,3356672.0,2887958.0,3016504.0,3447130.0,3133367.0,2466246.0,2868627.0
'8460,"Machine tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise ...",5395989.0,5967698.0,5069970.0,5048189.0,4413247.0,4224987.0,4429625.0,5112490.0,4692906.0,3390688.0,3727324.0
'8461,"Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear ...",3092764.0,3032943.0,2658231.0,2613772.0,2261646.0,2177161.0,2358086.0,2685091.0,2647333.0,1947658.0,2312606.0
'8462,"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine ...",11123427.0,11324421.0,11159845.0,10857759.0,9393123.0,9007437.0,9669100.0,10205718.0,9818367.0,8017701.0,9572296.0
'8463,"Machine tools for working metal, sintered metal carbides or cermets, without removing material ...",2146450.0,2359504.0,2055394.0,2091029.0,1672830.0,1677405.0,1851950.0,2054339.0,1846700.0,1403065.0,1638659.0
'8464,"Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials ...",2789212.0,2643133.0,2839468.0,2785794.0,2378858.0,2278918.0,2608135.0,2691781.0,2655861.0,2315849.0,2845953.0
'8465,"Machine tools, incl. machines for nailing, stapling, glueing or otherwise assembling, for working ...",7006993.0,6293196.0,6401570.0,7429543.0,6467620.0,6890354.0,7495748.0,8400345.0,8455663.0,7957023.0,10043595.0
'8466,Parts and accessories suitable for use solely or principally with the machine tools of heading ...,19549470.0,19272262.0,18152206.0,19671117.0,17554850.0,16975360.0,18931777.0,20730267.0,19015606.0,16158614.0,19797840.0
'8467,"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric ...",21013362.0,20867222.0,22061382.0,22842082.0,21409020.0,21904360.0,24230103.0,26385827.0,25778201.0,28388082.0,37506610.0
'8468,"Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting ...",1281262.0,1361202.0,1340275.0,1263595.0,1048225.0,989354.0,1015287.0,1031075.0,1040284.0,872498.0,1043043.0
'8469,Typewriters and word-processing machines (excluding automatic data-processing machines and ...,62104.0,70269.0,55061.0,53929.0,55773.0,53573.0,1811.0,109.0,6.0,33.0,1.0
'8470,"""Calculating machines and pocket-size """"dimensions <= 170 mm x 100 mm x 45 mm"""" data recording, ...",3941133.0,3827104.0,3620175.0,3861183.0,4129817.0,3966183.0,4257781.0,4482735.0,4843806.0,4327427.0,5617437.0
'8471,"Automatic data-processing machines and units thereof; magnetic or optical readers, machines ...",327436897.0,350790899.0,339796205.0,351062404.0,310035725.0,295081773.0,335451998.0,366881238.0,355225352.0,382346201.0,446198092.0
'8472,"Office machines, e.g. hectograph or stencil duplicating machines, addressing machines, automatic ...",5856706.0,6451539.0,6006145.0,6076871.0,5218002.0,4883025.0,4766414.0,4753992.0,4914849.0,4239222.0,4750853.0
'8473,"Parts and accessories (other than covers, carrying cases and the like) suitable for use solely ...",132108118.0,127398758.0,127670194.0,132172989.0,119586222.0,106994609.0,117848364.0,142504674.0,125676636.0,129547930.0,159541871.0
'8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading ...",19092461.0,19991526.0,20065702.0,19348687.0,15722149.0,14175800.0,15212502.0,16769227.0,16801365.0,14905359.0,18131293.0
'8475,"Machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, in glass ...",4725071.0,4240038.0,4133615.0,4165188.0,3814997.0,4118596.0,4192115.0,4757109.0,5039599.0,5239550.0,9098949.0
'8476,"Automatic goods-vending machines, e.g. postage stamp, cigarette, food or beverage machines, ...",1923562.0,2090023.0,1951395.0,1929139.0,1732257.0,1737264.0,1876314.0,1933815.0,1824991.0,1320680.0,1490924.0
'8477,"Machinery for working rubber or plastics or for the manufacture of products from these materials, ...",25701861.0,25726937.0,25734804.0,26706129.0,24334914.0,24613771.0,27458946.0,27616892.0,26532074.0,24699245.0,28850205.0
'8478,"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; ...",1167051.0,1057447.0,1247034.0,1096051.0,910985.0,1030974.0,1186314.0,1347531.0,1050113.0,810286.0,807784.0
'8479,"Machines and mechanical appliances having individual functions, not specified or included elsewhere ...",71383557.0,72365974.0,69707618.0,75053265.0,69025125.0,68724730.0,79948316.0,87956049.0,86907149.0,81756209.0,93718548.0
'8480,Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ...,16496355.0,17869970.0,18897207.0,19259315.0,18261905.0,17935584.0,19193500.0,20161650.0,19071709.0,17542536.0,19030522.0
'8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, ...",76877364.0,80638106.0,85625451.0,90320164.0,82684690.0,79956005.0,86172972.0,94139175.0,93079523.0,87540266.0,102946654.0
'8482,Ball or roller bearings (excluding steel balls of heading 7326); parts thereof,35657249.0,32972569.0,32696573.0,34091628.0,29997386.0,29281076.0,32377885.0,35263876.0,32760890.0,28499961.0,35683498.0
'8483,"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ...",52322286.0,52430391.0,53148072.0,57287251.0,51836402.0,50533583.0,55057555.0,61509908.0,58661330.0,53033061.0,64772855.0
'8484,Gaskets and similar joints of metal sheeting combined with other material or of two or more ...,5989858.0,5924678.0,6271590.0,6635287.0,6092106.0,6026565.0,6667236.0,6970653.0,6872005.0,6317068.0,7583852.0
'8485,Machinery parts not specified or included elsewhere in this chapter (excluding parts containing ...,61446.0,33127.0,39417.0,34924.0,20908.0,14733.0,12361.0,589.0,4.0,,
'8486,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor ...,59772001.0,42786221.0,42815912.0,47480397.0,48673160.0,56306990.0,77747424.0,87445886.0,81713718.0,92684763.0,125011034.0
'8487,"Machinery parts, n.e.s. in chapter 84 (excluding parts containing electrical connectors, insulators, ...",7952354.0,7769465.0,7934876.0,8370049.0,7813750.0,7315508.0,7880094.0,8538119.0,8756337.0,8705105.0,9483335.0
'8501,Electric motors and generators (excluding generating sets),47166606.0,48122417.0,48212058.0,50639114.0,46792947.0,47102038.0,52109883.0,56078361.0,55507868.0,52717225.0,64403783.0
'8502,Electric generating sets and rotary converters,25540722.0,29340558.0,27194578.0,28156778.0,24550235.0,22284097.0,19451249.0,20952162.0,21827553.0,21446241.0,22644590.0
'8503,"Parts suitable for use solely or principally with electric motors and generators, electric ...",21602895.0,20993546.0,19500385.0,19122572.0,17034646.0,16561692.0,17338421.0,19205420.0,19547584.0,18845328.0,24168107.0
'8504,"Electrical transformers, static converters, e.g. rectifiers, and inductors; parts thereof",92771506.0,93010604.0,98047333.0,97191609.0,91163117.0,87725026.0,92909444.0,100320791.0,100140946.0,104591749.0,129362336.0
'8505,Electromagnets (excluding magnets for medical use); permanent magnets and articles intended ...,9410778.0,10125568.0,8722307.0,8921238.0,8357510.0,7937236.0,8637262.0,9434729.0,8644017.0,8233605.0,10977313.0
'8506,"Primary cells and primary batteries, electrical; parts thereof (excluding spent)",7902063.0,7839621.0,8191056.0,8498126.0,7993681.0,7629573.0,8102751.0,8423614.0,8370149.0,8344687.0,9164880.0
'8507,"Electric accumulators, incl. separators therefor, whether or not square or rectangular; parts ...",33099602.0,33667697.0,35932532.0,37999791.0,38764068.0,40609375.0,47948118.0,57103937.0,61925072.0,70740196.0,99497475.0
'8508,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners",7686534.0,7821017.0,8281041.0,8953188.0,8738560.0,8654867.0,10136676.0,11611826.0,12194813.0,14530567.0,17370204.0
'8509,"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excluding ...",8012410.0,8811567.0,10019938.0,10969031.0,11010437.0,10965159.0,11986171.0,12901978.0,13670203.0,17449869.0,21936373.0
'8510,"Electric shavers, hair clippers and hair-removing appliances, with self-contained electric ...",3533861.0,3707917.0,3862549.0,3954485.0,3856629.0,4009259.0,4583752.0,4914950.0,4964914.0,5908281.0,6399630.0
'8511,Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ...,18040236.0,18546746.0,19191994.0,19763280.0,17950493.0,18917451.0,19610163.0,20486527.0,19777766.0,17096829.0,20590868.0
'8512,"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ...",20567230.0,21629031.0,24747261.0,27731322.0,26921192.0,29077361.0,31846733.0,34540434.0,33320984.0,30054415.0,35307279.0
'8513,"Portable electric lamps designed to function by their own source of energy, e.g. dry batteries, ...",3599943.0,3775953.0,3912310.0,4001275.0,4014773.0,3944804.0,3592021.0,3429350.0,3287992.0,3162302.0,3895670.0
'8514,"Industrial or laboratory electric furnaces and ovens, incl. those functioning by induction ...",5879807.0,5342302.0,5279591.0,5289565.0,4772009.0,4551488.0,4811046.0,5469673.0,5643974.0,4983039.0,5970359.0
'8515,"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ...",10922601.0,11020975.0,11188604.0,11154541.0,10169874.0,10360450.0,11621973.0,12401441.0,11759671.0,10871134.0,12663116.0
'8516,Electric instantaneous or storage water heaters and immersion heaters; electric space-heating ...,39455207.0,39897040.0,42461737.0,44665695.0,41949512.0,42593509.0,46531499.0,50438888.0,51624941.0,56252693.0,70310058.0
'8517,"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other ...",384387469.0,413746832.0,456266891.0,489911308.0,512500152.0,499588731.0,545301568.0,579624625.0,566661204.0,564161043.0,645274251.0
'8518,Microphones and stands therefor (excluding cordless microphones with built-in transmitter); ...,27464586.0,31426205.0,33156533.0,35463053.0,35990697.0,36381351.0,40923225.0,43532018.0,45159892.0,45185485.0,51588017.0
'8519,Sound recording or sound reproducing apparatus,4067480.0,3493167.0,3126724.0,3438505.0,3283570.0,3167825.0,3173072.0,3138771.0,2622313.0,2715773.0,3557628.0
'8521,"Video recording or reproducing apparatus, whether or not incorporating a video tuner (excluding ...",15954520.0,12274906.0,9999950.0,9137384.0,8314677.0,6459094.0,6199912.0,5953779.0,5216124.0,4804807.0,4627091.0
'8522,Parts and accessories suitable for use solely or principally with sound reproducing and recording ...,9249014.0,7724331.0,6593516.0,5809036.0,4966471.0,3838082.0,3567074.0,3067856.0,2673139.0,2440667.0,2516789.0
'8523,"""Discs, tapes, solid-state non-volatile storage devices, """"smart cards"""" and other media for ...",59309850.0,54874385.0,50039698.0,50523397.0,48999526.0,48116327.0,51108126.0,56815180.0,54723401.0,62891919.0,71636275.0
'8524,"Records, tapes and other recorded media for sound or other similarly recorded phenomena, incl. ...",7311.0,6969.0,4296.0,3945.0,137.0,495.0,1016.0,63.0,9.0,,
'8525,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ...",49195295.0,51466599.0,48578648.0,41952714.0,40885508.0,38902532.0,38886702.0,40797724.0,38859322.0,38177823.0,48285973.0
'8526,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",16980875.0,17296348.0,17804946.0,18205696.0,18490918.0,20235995.0,21498669.0,22053102.0,22898900.0,17383618.0,19668124.0
'8527,"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ...",16652864.0,17031343.0,16264810.0,16492628.0,15368554.0,14552671.0,14290222.0,13753271.0,13664568.0,12062019.0,11446010.0
'8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus ...",113016689.0,103605538.0,95862509.0,100418616.0,92424865.0,86304820.0,91943724.0,94524846.0,90904312.0,90604430.0,110567488.0
'8529,Parts suitable for use solely or principally with transmission and reception apparatus for ...,64995843.0,63203873.0,58871268.0,57280313.0,51892447.0,53176702.0,58781007.0,57645868.0,58745435.0,59553222.0,71133756.0
'8530,"Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland ...",2520163.0,2552130.0,2580726.0,2772691.0,2602159.0,2607432.0,2583820.0,2682698.0,2516676.0,2421960.0,2801248.0
'8531,"Electric sound or visual signalling apparatus, e.g. bells, sirens, indicator panels, burglar ...",20909332.0,24974322.0,26012675.0,24501264.0,23857933.0,22525825.0,17084925.0,18112577.0,17676867.0,15683864.0,18563885.0
'8532,"""Electrical capacitors, fixed, variable or adjustable """"pre-set""""; parts thereof""",25550523.0,24091041.0,27563995.0,29299688.0,29124607.0,24169212.0,26722917.0,34200970.0,29516174.0,33136378.0,41204517.0
'8533,"Electrical resistors, incl. rheostats and potentiometers (excluding heating resistors); parts ...",8954763.0,8817939.0,9442154.0,9825868.0,10278696.0,9414762.0,9756259.0,11179040.0,9884735.0,11165534.0,15838322.0
'8534,Printed circuits,45191992.0,47062588.0,46879661.0,48081593.0,46646408.0,44255931.0,49229801.0,51510904.0,48088430.0,47844030.0,59740124.0
'8535,"Electrical apparatus for switching or protecting electrical circuits, or for making connections ...",10104129.0,9713167.0,9771955.0,9623019.0,8484095.0,8353115.0,8356328.0,8606707.0,8588698.0,7832923.0,8411774.0
'8536,"Electrical apparatus for switching or protecting electrical circuits, or for making connections ...",90466065.0,91128871.0,95175737.0,99831323.0,92473277.0,93761676.0,101651565.0,108964538.0,104835822.0,101319037.0,123468758.0
'8537,"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ...",43611107.0,46830057.0,52196134.0,55634287.0,53066353.0,56612315.0,62170109.0,68803499.0,68986839.0,64621629.0,74442397.0
'8538,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",34062286.0,34698849.0,35877663.0,36444019.0,33715516.0,32907147.0,35959961.0,37831990.0,36476191.0,34356965.0,42344098.0
'8539,"Electric filament or discharge lamps, incl. sealed beam lamp units and ultraviolet or infra-red ...",18429084.0,17777720.0,18350614.0,16427121.0,13276954.0,11818013.0,17231334.0,16240810.0,14733142.0,14776400.0,15579717.0
'8540,"Thermionic, cold cathode or photo-cathode valves and tubes, e.g. vacuum or vapour or gas filled ...",2980539.0,2652469.0,2158360.0,2066024.0,1761672.0,1781305.0,1589762.0,1618847.0,1580075.0,1600100.0,1903208.0
'8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, ...",128005918.0,104446892.0,102963375.0,111549143.0,112417335.0,107705428.0,108701260.0,112512381.0,114327427.0,117608136.0,147170317.0
'8542,Electronic integrated circuits; parts thereof,415970149.0,440599012.0,502985126.0,503842486.0,505639888.0,522999942.0,621642898.0,704358973.0,702037208.0,783960399.0,1009051235.0
'8543,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ...",41984418.0,40564496.0,42644967.0,42203828.0,41987285.0,41144961.0,43747726.0,53006742.0,53182897.0,50642165.0,63554609.0
'8544,"""Insulated """"incl. enamelled or anodised"""" wire, cable """"incl. coaxial cable"""" and other insulated ...",104976101.0,106913861.0,113407198.0,120861268.0,111436441.0,110270673.0,119817432.0,131798186.0,127603363.0,119069237.0,151790246.0
'8545,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite ...",6703036.0,6565499.0,6301266.0,5592016.0,4482658.0,3737042.0,5339885.0,11278372.0,9026164.0,5481780.0,6854584.0
'8546,Electrical insulators of any material (excluding insulating fittings),2343887.0,2475842.0,2481991.0,2436665.0,2294215.0,2332200.0,2316513.0,2437518.0,2279688.0,2265247.0,2275069.0
'8547,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ...",4414666.0,4209201.0,4496683.0,4743099.0,5025985.0,5363406.0,6215327.0,6587976.0,6205727.0,6044604.0,7054592.0
'8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary ...",6023171.0,5280406.0,5363719.0,6426722.0,6329629.0,5777848.0,14790554.0,14015849.0,6912112.0,6963367.0,8362177.0
'8549,Electrical and electronic waste and scrap,,,,,,11.0,2.0,,,,379.0
'8601,Rail locomotives powered from an external source of electricity or by electric accumulators,1012141.0,1055240.0,960786.0,781848.0,1154198.0,861249.0,724971.0,844362.0,721481.0,944491.0,1367728.0
'8602,Rail locomotives (excluding those powered from an external source of electricity or by accumulators); ...,2159331.0,2902029.0,2696568.0,2770182.0,2032280.0,1214082.0,1341888.0,1158972.0,712493.0,1065117.0,1255187.0
'8603,"Self-propelled railway or tramway coaches, vans and trucks (excluding those of heading 8604)",4803038.0,6279057.0,5150254.0,5359792.0,4872249.0,4979142.0,5505726.0,4916678.0,5575228.0,3826114.0,4976230.0
'8604,"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, ...",1024866.0,1041074.0,1029133.0,1151674.0,973242.0,889097.0,1006539.0,1144307.0,942463.0,949812.0,1350000.0
'8605,"Railway or tramway passenger coaches, luggage vans, post office coaches and other special purpose ...",897028.0,1681083.0,1354476.0,1952154.0,1073268.0,1710681.0,2047875.0,2160012.0,1307321.0,949103.0,1512449.0
'8606,Railway or tramway goods vans and wagons (excluding self-propelled and luggage vans and post ...,5939144.0,7328781.0,5403270.0,5204293.0,5270394.0,4587901.0,4100747.0,4748386.0,6347844.0,4110995.0,4095808.0
'8607,"Parts of railway or tramway locomotives or rolling stock, n.e.s.",12417066.0,12223175.0,12093776.0,13051680.0,11595091.0,10363809.0,10278722.0,11678637.0,12468191.0,11606695.0,12152644.0
'8608,"Railway or tramway track fixtures and fittings (excluding sleepers of wood, concrete or steel, ...",898780.0,917690.0,974516.0,1098494.0,1005027.0,866872.0,886219.0,1015460.0,1058193.0,808631.0,1022455.0
'8609,"Containers, incl. containers for the transport of fluids, specially designed and equipped for ...",13619240.0,10857924.0,10285164.0,11599603.0,10227081.0,6962279.0,11610304.0,13591271.0,10123298.0,10450801.0,26984199.0
'8701,Tractors (other than tractors of heading 8709),54403007.0,54685494.0,54306551.0,56086185.0,52293289.0,45259802.0,49744169.0,58899063.0,56740300.0,46310043.0,62551360.0
'8702,"Motor vehicles for the transport of >= 10 persons, incl. driver",14679115.0,15539823.0,15835931.0,16968879.0,15572097.0,15250309.0,16078971.0,17119274.0,18225642.0,13296824.0,12272172.0
'8703,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",638416831.0,652041334.0,675082883.0,707674331.0,678376698.0,700620856.0,747974525.0,776349828.0,766377145.0,645883480.0,722568205.0
'8704,"Motor vehicles for the transport of goods, incl. chassis with engine and cab",114354922.0,124084594.0,122567387.0,124870308.0,114123198.0,117324369.0,130121789.0,137988747.0,137430695.0,112028967.0,143668631.0
'8705,Special purpose motor vehicles (other than those principally designed for the transport of ...,13772085.0,14409347.0,14445851.0,13776635.0,12470910.0,11459247.0,11965693.0,13288892.0,13724441.0,11172091.0,12859242.0
'8706,"Chassis fitted with engines, for tractors, motor vehicles for the transport of ten or more ...",4047800.0,4248305.0,4077253.0,3387961.0,3238030.0,3546610.0,3417475.0,3632857.0,3106039.0,2018461.0,2038803.0
'8707,"Bodies, incl. cabs, for tractors, motor vehicles for the transport of ten or more persons, ...",8593742.0,9479222.0,9516715.0,8434175.0,7605221.0,7922848.0,8056065.0,8778701.0,8089777.0,6558802.0,7440215.0
'8708,"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, ...",342442486.0,347652947.0,362977527.0,373904697.0,351866421.0,362234888.0,389006525.0,416327697.0,395540612.0,342655472.0,408399555.0
'8709,"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used ...",1317059.0,1584425.0,1437571.0,1515929.0,1385233.0,1396420.0,1499353.0,1588224.0,1436257.0,1276594.0,1312689.0
'8711,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with or without side-cars; ...",20140449.0,19828982.0,20771052.0,21760070.0,21055075.0,21730792.0,24826022.0,28547202.0,29964437.0,31242084.0,41371796.0
'8712,"Bicycles and other cycles, incl. delivery tricycles, not motorised",8648769.0,9135755.0,9277341.0,9554586.0,9579769.0,8932448.0,8946445.0,9200602.0,8795038.0,9909777.0,12650456.0
'8713,"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled ...",1211162.0,1225085.0,1273958.0,1408620.0,1365086.0,1402029.0,1522438.0,1662522.0,1639024.0,1486365.0,1888330.0
'8714,"Parts and accessories for motorcycles and bicycles and for carriages for disabled persons, ...",16877728.0,17847836.0,18155411.0,20038761.0,18708806.0,18043297.0,18583184.0,20034566.0,21438508.0,22781138.0,32382934.0
'8715,"Baby carriages and parts thereof, n.e.s.",1881921.0,2019741.0,2090885.0,2213346.0,2065065.0,2074001.0,2307748.0,2369248.0,2267962.0,2054657.0,2342997.0
'8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled (excluding railway and ...",22973676.0,22674581.0,23507575.0,24826834.0,23036873.0,23112623.0,25580944.0,29685068.0,28176151.0,24202876.0,33726370.0
'8801,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft",48687.0,54531.0,50723.0,47976.0,53530.0,63449.0,46762.0,54690.0,54870.0,68353.0,41181.0
'8802,"""Powered aircraft """"e.g. helicopters and aeroplanes""""; spacecraft, incl. satellites, and suborbital ...",98213576.0,110597289.0,118945406.0,126964579.0,125280134.0,126465636.0,116663368.0,110061037.0,110920753.0,76406483.0,80456595.0
'8803,"Parts of aircraft and spacecraft of heading 8801 or 8802, n.e.s.",56204359.0,61403801.0,67108633.0,82262368.0,82260130.0,86019465.0,90158027.0,94288943.0,92885349.0,64446056.0,60861101.0
'8804,"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories ...",232253.0,268721.0,282264.0,280288.0,314684.0,325485.0,334310.0,323781.0,316640.0,292043.0,331662.0
'8805,Aircraft launching gear (excluding motor winches for launching gliders); deck-arrestor or similar ...,1485278.0,1579354.0,1845735.0,1812998.0,2141953.0,1592598.0,1599837.0,1751768.0,1676346.0,1343238.0,1149338.0
'8806,Unmanned aircraft,,,,,,,,,,,
'8807,"Parts of aircraft and spacecraft of heading 8801, 8802 or 8806, n.e.s.",,,,,,,,,,,8.0
'8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the ...",125113993.0,105088874.0,84215631.0,77597137.0,79147526.0,77550706.0,76074915.0,73670186.0,68799170.0,61794866.0,71459043.0
'8902,Fishing vessels; factory ships and other vessels for processing or preserving fishery products ...,847047.0,1405718.0,1374417.0,1684046.0,1540975.0,1264102.0,1238052.0,1288905.0,1493384.0,1405831.0,2061392.0
'8903,Yachts and other vessels for pleasure or sports; rowing boats and canoes,13481468.0,12655205.0,11169298.0,12367335.0,12433857.0,14154243.0,15300190.0,16400725.0,17918464.0,15822737.0,19956383.0
'8904,Tugs and pusher craft,4587004.0,4849871.0,5977990.0,5848801.0,5503769.0,4863854.0,4488963.0,5464882.0,2541012.0,2609261.0,2205371.0
'8905,"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of ...",39728675.0,28495128.0,31553513.0,40809847.0,44785366.0,33610829.0,31338298.0,26968628.0,22760507.0,17543411.0,20561694.0
'8906,"Vessels, incl. warships and lifeboats (excluding rowing boats and other vessels of heading ...",3575977.0,4491327.0,4936747.0,5501971.0,4383606.0,4650540.0,6053293.0,6539953.0,3294454.0,3362117.0,3010794.0
'8907,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ...",1260582.0,1157912.0,1452394.0,1518491.0,1716499.0,1394799.0,1179100.0,1270967.0,1270455.0,1331062.0,1095738.0
'8908,Vessels and other floating structures for breaking up,324318.0,288217.0,189858.0,411012.0,781131.0,142992.0,325626.0,335858.0,2300571.0,1312559.0,312768.0
'9001,Optical fibres and optical fibre bundles; optical fibre cables (excluding made up of individually ...,28614623.0,30540306.0,29788167.0,29931519.0,27887472.0,26861624.0,30528810.0,32090429.0,32457061.0,31438403.0,35394803.0
'9002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of ...",13778871.0,14042492.0,14576440.0,14413137.0,13195799.0,12358194.0,13611525.0,14577111.0,15368980.0,14019520.0,16890703.0
'9003,"Frames and mountings for spectacles, goggles or the like, and parts thereof, n.e.s.",5193405.0,5155293.0,5462562.0,5754498.0,5409642.0,5829080.0,5962591.0,6342385.0,6243575.0,5087288.0,6942802.0
'9004,"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ...",7766901.0,7905454.0,8656491.0,9338981.0,9109042.0,10435017.0,10428647.0,10585271.0,10512762.0,9144170.0,11128184.0
'9005,"Binoculars, monoculars, astronomical and other optical telescopes, and mountings therefor; ...",1400461.0,1389974.0,1459514.0,1484938.0,1336273.0,1383277.0,1498269.0,1442582.0,1550403.0,1457551.0,1914540.0
'9006,"Photographic cameras, photographic flashlight apparatus and flashbulbs (excluding discharge ...",4135863.0,5613373.0,5203565.0,4996472.0,5061681.0,4763682.0,5323840.0,5269718.0,3671896.0,2911987.0,3489251.0
'9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing ...",1045427.0,895945.0,904283.0,846869.0,758881.0,773932.0,735030.0,732844.0,712381.0,400210.0,551031.0
'9008,"Image projectors, and photographic enlargers and reducers (excluding cinematographic)",515054.0,305443.0,329407.0,467955.0,369721.0,648513.0,317083.0,303292.0,249842.0,257558.0,295356.0
'9010,"Apparatus and equipment for photographic or cinematographic laboratories, not elsewhere specified ...",1022523.0,978472.0,968596.0,893071.0,759186.0,742427.0,751126.0,733693.0,726813.0,645573.0,784939.0
'9011,"Optical microscopes, incl. those for photomicrography, cinephotomicrography or microprojection ...",2158708.0,2343162.0,2346224.0,2227930.0,2100867.0,2200923.0,2407355.0,2729842.0,2858199.0,2612185.0,3154478.0
'9012,"Electron microscopes, proton microscopes and diffraction apparatus",2152285.0,2273890.0,2024001.0,1980018.0,2001062.0,1965474.0,2677681.0,3094553.0,2889418.0,2673244.0,3105580.0
'9013,Liquid crystal devices not constituting articles provided for more specifically in other heading; ...,97142785.0,103120866.0,99882814.0,93716757.0,84744118.0,71378451.0,77284457.0,70437605.0,57793384.0,53608315.0,65546337.0
'9014,Direction finding compasses; other navigational instruments and appliances (excluding radio ...,6308590.0,6376055.0,6778408.0,6478597.0,6308461.0,6642652.0,7393781.0,8025031.0,9235622.0,6785005.0,7143098.0
'9015,"Surveying, incl. photogrammetrical surveying, hydrographic, oceanographic, hydrological, meteorological ...",10993989.0,11896695.0,11760016.0,11354459.0,9293119.0,7876898.0,8531604.0,9525980.0,10126239.0,8707479.0,10203284.0
'9016,"Balances of a sensitivity of 50 mg or better, with or without weights",270298.0,248173.0,245283.0,281851.0,395161.0,417136.0,438344.0,367337.0,337794.0,376495.0,477861.0
'9017,"Drawing, marking-out or mathematical calculating instruments, e.g. drafting machines, pantographs, ...",2603454.0,2537302.0,2392665.0,2526707.0,2419041.0,2294912.0,2314286.0,2481166.0,2381867.0,2194498.0,2652455.0
'9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. ...",96541023.0,99954705.0,105809231.0,112610440.0,107761180.0,111372693.0,117238891.0,127362151.0,134584812.0,133855003.0,153035985.0
